Python;Java;C++;JavaScript;C#;PHP;Ruby;Swift;Go;Rust;Others;Software_Development_Experience;Database_Management;Networking_Skills;Web_Development_Experience;Communication_Skills;Problem_Solving_Abilities;Teamwork_Collaboration;Time_Management;Adaptability;Career_Goals
8;4;9;6;5;7;8;1;7;2;7;9;3;5;1;3;4;4;1;8;Research Scientist
5;5;2;4;5;7;0;6;9;8;5;3;9;5;9;2;2;9;1;4;IT Consultant
6;5;6;6;1;6;9;5;5;5;2;6;0;5;2;2;0;7;6;7;Web Developer
6;9;5;2;1;6;1;9;1;3;1;6;1;2;2;3;1;7;0;6;Machine Learning Engineer
8;0;4;1;3;4;7;9;3;7;5;8;0;2;9;4;8;4;2;7;IT Sales Professional
0;8;4;5;1;3;0;6;6;5;2;5;6;3;4;6;6;9;4;3;Network Administrator
1;6;2;6;8;1;3;8;3;6;0;9;0;6;7;1;1;3;4;2;UI/UX Designer
6;0;2;5;1;6;0;2;7;8;0;4;9;5;4;4;1;8;7;2;Cybersecurity Analyst
7;0;4;9;9;7;9;2;7;0;6;0;2;4;1;6;6;9;8;0;Software Tester
6;6;8;9;8;2;5;1;0;1;9;5;1;7;9;6;2;7;4;4;Computer Systems Analyst
7;5;4;3;3;5;4;6;6;3;5;6;6;1;1;7;8;4;4;7;Software Tester
8;1;4;3;1;5;7;0;0;0;2;2;2;5;1;3;1;3;1;1;Front End Developer
7;4;8;4;0;3;3;3;2;6;2;9;5;1;1;8;5;6;2;3;Computer Systems Analyst
2;7;5;0;7;1;3;3;6;0;7;5;6;2;4;4;8;2;7;2;Computer Science Teacher
4;1;1;3;4;4;0;3;7;1;8;9;6;1;1;2;3;6;4;2;Business Intelligence Analyst
8;6;7;8;2;0;2;7;5;4;5;4;0;5;9;2;8;5;8;8;Business Intelligence Analyst
2;4;4;2;6;6;1;5;6;7;3;7;7;5;7;0;3;3;1;7;Systems Analyst
7;8;4;5;9;4;6;7;4;4;8;1;1;4;1;2;8;2;0;3;IT Consultant
9;0;1;9;9;2;2;7;6;3;0;7;0;9;3;9;8;7;8;0;Computer Science Teacher
0;0;3;7;8;6;7;3;6;4;0;2;5;5;1;7;0;2;1;1;Web Developer
7;3;8;4;3;5;2;3;5;8;9;8;4;8;3;6;8;0;1;6;Artificial Intelligence Engineer
5;6;1;0;3;1;3;2;4;6;6;7;9;2;4;7;8;9;1;0;Quality Assurance Engineer
8;6;0;4;7;6;9;6;5;3;7;5;5;8;4;3;6;5;7;4;Software Tester
7;4;0;2;0;1;5;6;3;4;7;4;2;1;5;7;8;4;9;6;Blockchain Developer
2;5;3;4;4;0;5;0;5;2;5;3;9;0;3;0;4;4;6;8;Data Scientist
3;2;3;7;7;2;2;4;7;1;0;5;8;5;5;9;1;7;9;2;Computer Network Architect
7;9;7;9;2;3;5;4;4;3;5;9;6;9;4;4;6;3;9;2;Network Administrator
8;7;3;0;9;1;7;6;9;2;4;1;8;7;0;2;9;6;6;2;Systems Analyst
5;7;5;8;6;2;6;3;6;9;8;6;0;9;0;9;1;5;0;5;Systems Analyst
3;6;2;0;0;2;3;6;0;2;6;4;9;1;4;3;3;9;9;8;DevOps Engineer
4;0;1;1;3;5;0;5;5;3;4;8;4;3;6;6;0;5;4;8;Artificial Intelligence Engineer
3;3;9;4;7;8;5;3;3;3;5;8;1;6;6;0;4;2;2;7;Computer and Information Systems Manager
8;5;7;7;8;6;6;6;3;6;0;8;3;3;8;1;3;0;3;7;Blockchain Developer
3;9;9;6;5;5;7;7;1;9;8;6;2;1;8;6;1;8;9;3;Systems Analyst
6;5;7;0;9;6;6;2;7;7;1;7;2;5;4;6;5;0;4;8;Computer and Information Systems Manager
8;5;6;0;0;3;9;4;5;4;1;1;6;3;1;5;3;4;7;3;Blockchain Developer
7;3;4;6;4;5;0;4;8;8;8;3;7;4;1;8;0;4;0;2;Cybersecurity Analyst
4;0;0;7;7;0;3;1;1;1;7;6;4;1;6;5;7;7;7;8;Technical Writer
0;1;2;6;8;2;0;9;3;7;2;2;3;2;7;0;5;8;2;6;Front End Developer
2;3;6;4;1;6;5;2;1;3;5;6;6;6;3;9;8;1;6;6;Cybersecurity Analyst
7;5;1;1;8;9;5;1;3;6;6;0;6;8;9;2;0;8;8;0;Computer and Information Research Scientist
9;7;7;4;8;5;3;0;2;5;7;5;5;7;5;1;0;0;1;0;Computer Programmer
1;9;1;3;4;9;4;6;8;3;4;4;9;9;9;6;5;8;0;6;Computer Hardware Engineer
4;0;0;8;8;9;2;8;1;9;1;8;2;7;9;8;4;3;6;2;Business Intelligence Analyst
7;7;8;8;7;7;4;4;4;8;5;9;7;2;3;7;9;8;3;4;Quality Assurance Engineer
3;8;3;9;9;4;4;4;0;7;3;3;8;9;9;7;1;3;7;4;Software Engineer
6;5;6;9;6;6;8;8;8;4;6;7;0;2;9;3;9;9;3;8;Web Developer
7;9;5;0;8;0;0;9;5;3;4;8;5;6;0;2;8;6;9;8;Embedded Systems Engineer
8;2;5;1;3;7;0;9;0;1;9;0;0;8;8;4;3;8;9;2;Web Developer
2;9;7;8;3;9;7;3;8;6;3;3;4;5;5;1;4;6;0;5;Software Engineer
4;3;4;4;3;3;5;6;6;6;0;0;2;0;3;4;8;1;4;6;Systems Analyst
8;1;9;2;7;4;8;9;2;9;8;2;5;2;9;0;9;5;2;6;Computer and Information Systems Manager
5;3;0;0;4;9;1;1;3;8;5;4;3;2;0;9;3;8;8;1;UI/UX Designer
6;4;5;4;1;6;0;6;5;4;4;3;9;7;2;5;0;9;5;3;Quality Assurance Engineer
1;5;9;4;9;6;6;8;7;7;4;2;5;7;3;1;4;7;3;1;IT Consultant
2;5;7;8;8;7;3;1;0;3;5;5;2;6;5;3;1;2;0;2;Machine Learning Engineer
8;8;2;5;0;3;8;2;8;3;0;0;6;5;0;4;8;2;1;0;Software Developer
3;3;3;3;8;5;0;4;9;7;7;5;7;7;5;9;7;1;9;7;Database Administrator
5;8;4;5;6;7;6;4;9;6;9;7;5;7;6;8;7;7;1;6;Web Developer
8;7;9;2;5;5;9;0;5;0;4;6;3;4;0;4;3;9;9;8;Computer Hardware Engineer
5;2;8;4;2;3;1;0;2;4;2;8;1;3;2;0;2;3;6;9;Web Developer
4;7;3;0;0;2;2;4;3;2;4;9;5;1;9;1;1;1;7;0;DevOps Engineer
2;9;8;5;5;0;7;7;1;4;7;0;2;5;4;4;1;8;4;6;Software Developer
5;1;3;8;6;0;7;8;4;9;9;5;2;3;0;8;4;7;5;3;Database Administrator
8;2;7;1;9;6;2;5;4;8;5;0;3;3;7;4;5;9;7;8;IT Project Manager
0;4;4;3;8;7;8;1;4;4;5;5;6;8;7;2;7;3;6;1;Business Intelligence Analyst
5;2;3;1;6;0;4;2;6;2;5;2;5;0;9;5;1;3;1;3;Cybersecurity Analyst
0;4;0;2;4;3;4;2;8;3;2;1;5;1;6;7;8;6;1;9;DevOps Engineer
7;4;2;1;8;8;2;4;6;0;6;6;1;6;1;5;4;2;3;2;Computer Science Teacher
8;0;0;7;5;0;9;3;1;3;5;3;7;1;7;1;9;0;5;8;Network Administrator
8;6;0;9;1;4;7;6;7;9;5;1;9;9;1;5;9;0;7;0;Computer Hardware Engineer
9;8;6;7;2;2;2;0;3;6;3;3;3;0;2;2;9;3;2;9;Network Administrator
2;5;2;2;4;6;4;8;5;1;1;3;4;3;9;7;6;9;1;3;DevOps Engineer
0;2;0;9;4;2;8;4;7;3;1;4;3;0;1;5;2;3;5;5;Technical Writer
7;4;9;6;5;2;9;3;2;3;4;7;5;1;9;1;6;9;3;3;Computer Programmer
6;7;6;9;4;9;5;5;8;5;9;1;5;6;4;7;2;0;2;5;Game Developer
7;2;2;2;3;6;6;2;4;7;5;6;9;2;6;8;8;2;6;9;Technical Support Engineer
3;6;0;7;5;9;8;0;7;2;1;4;9;3;0;5;4;5;3;0;Back End Developer
3;0;5;6;1;8;1;3;2;4;7;2;4;8;3;7;9;6;3;1;Business Intelligence Analyst
0;5;9;7;2;8;9;3;5;8;1;9;4;5;8;3;1;2;3;5;Computer Programmer
3;3;5;5;2;8;1;9;1;1;9;2;5;7;8;4;4;1;5;0;Network Engineer
6;1;1;2;6;4;5;2;2;8;2;7;3;3;3;9;5;0;3;5;IT Project Manager
8;5;5;0;2;3;8;8;7;8;5;1;1;9;3;5;3;0;9;2;Software Tester
9;3;9;8;6;1;3;9;2;8;7;2;6;4;4;3;2;5;0;7;Technical Support Engineer
1;8;7;5;4;8;6;6;9;3;5;0;2;3;1;4;0;5;4;8;Cloud Architect
6;2;2;6;4;8;4;6;2;2;0;6;1;8;5;7;2;5;0;0;Artificial Intelligence Engineer
2;7;7;3;1;2;7;9;0;7;4;0;4;5;4;5;6;8;9;0;Cloud Architect
2;5;3;1;2;2;3;8;7;3;2;0;9;6;2;0;2;2;6;6;Technical Support Engineer
0;7;7;2;0;0;3;3;8;5;5;2;5;1;4;8;6;9;8;9;Business Intelligence Analyst
2;2;0;7;5;3;9;7;8;4;8;8;6;3;3;4;6;7;9;0;Game Developer
0;8;3;3;3;1;6;3;8;1;1;8;7;3;4;0;5;7;0;0;Cloud Architect
6;8;3;9;2;3;8;7;2;5;6;9;1;1;8;0;6;0;5;8;Network Engineer
3;2;0;1;9;3;7;9;6;9;0;3;3;5;8;3;5;5;6;6;Cybersecurity Analyst
2;8;0;2;4;2;5;2;3;8;1;2;0;0;0;7;9;2;7;5;Front End Developer
6;9;4;5;9;6;8;1;5;5;8;8;7;8;7;3;2;0;0;3;Computer and Information Systems Manager
0;8;2;0;9;0;6;6;0;3;4;2;8;6;6;1;1;9;1;9;Systems Analyst
2;4;3;3;5;1;1;0;1;1;8;4;1;0;7;7;7;8;5;0;DevOps Engineer
3;1;9;9;6;2;8;0;1;3;2;8;7;6;2;3;3;6;4;7;Back End Developer
7;3;8;8;4;1;4;0;0;2;6;5;4;6;9;6;1;1;7;5;Computer and Information Systems Manager
7;9;9;5;8;4;9;9;4;0;6;3;0;7;5;8;3;8;2;4;Cybersecurity Analyst
6;8;4;2;1;2;7;8;0;3;9;1;6;6;8;7;9;7;8;0;Full Stack Developer
7;8;5;6;8;3;3;7;8;7;7;3;5;5;1;8;5;8;9;7;Computer Programmer
7;1;7;6;2;0;0;2;1;0;0;1;8;4;5;5;5;7;9;5;Data Scientist
6;7;3;9;6;4;8;5;8;8;7;6;4;1;3;0;8;7;1;1;Digital Marketing Specialist
3;1;5;9;0;8;3;5;1;8;9;7;5;8;1;6;0;1;6;0;IT Project Manager
7;0;7;2;5;1;4;9;6;1;6;8;6;8;8;5;1;0;9;5;Cybersecurity Analyst
8;1;1;2;6;1;7;2;9;4;3;4;0;0;5;3;6;5;1;8;DevOps Engineer
3;1;4;2;0;6;7;2;8;0;7;9;2;2;9;1;1;9;8;3;Data Scientist
7;7;7;8;9;4;0;6;3;5;2;9;4;4;8;3;7;9;1;7;Database Administrator
1;6;6;3;5;1;1;8;9;8;7;9;5;5;4;2;4;3;2;2;Cloud Architect
7;4;7;8;5;3;8;5;6;9;8;2;0;5;6;4;1;6;3;6;Front End Developer
6;2;9;7;2;4;6;6;3;3;2;0;4;1;8;9;8;5;1;5;Technical Writer
7;4;3;7;1;9;3;4;5;7;3;1;5;0;4;1;3;4;1;2;Research Scientist
1;5;1;8;5;7;8;3;7;4;4;4;4;1;0;7;5;4;0;7;Software Tester
8;8;3;9;1;5;4;8;6;2;6;7;4;9;7;1;8;5;9;8;Computer and Information Systems Manager
6;8;6;0;7;0;6;1;4;2;9;8;3;6;7;6;9;3;7;0;Computer and Information Research Scientist
6;8;8;7;6;6;9;9;5;9;6;5;5;7;1;3;4;2;2;0;Computer Hardware Engineer
8;9;0;4;8;1;7;5;3;8;5;4;1;9;9;0;8;5;0;2;Back End Developer
0;7;5;2;1;0;9;0;6;0;0;3;4;3;0;3;9;1;6;4;Digital Marketing Specialist
4;1;8;0;0;2;3;4;0;5;9;3;9;4;9;6;5;1;3;0;Game Developer
4;2;1;1;3;3;9;1;5;1;1;6;1;3;6;7;8;5;0;3;Computer Hardware Engineer
9;5;6;1;9;8;1;2;4;3;4;7;7;8;1;8;0;1;5;9;Software Tester
7;6;1;3;0;5;7;1;0;3;7;0;1;4;7;9;8;6;6;7;Technical Writer
6;2;2;5;5;2;3;9;6;8;6;3;8;1;2;9;7;4;8;3;Cybersecurity Analyst
8;7;9;5;7;9;6;3;6;7;9;0;0;7;7;5;9;9;4;2;Computer Network Architect
3;0;3;6;2;7;8;4;4;4;9;4;2;4;9;0;8;4;6;6;IT Sales Professional
8;9;4;7;7;4;7;2;4;5;8;6;4;3;4;2;3;1;9;7;Cloud Architect
4;1;4;8;8;4;8;0;5;5;4;4;3;4;4;3;1;2;9;2;Computer Systems Manager
6;7;8;5;8;9;7;5;6;9;3;7;2;2;3;9;1;0;1;5;Embedded Systems Engineer
2;9;4;0;6;8;5;6;7;2;4;0;1;3;6;7;9;3;2;3;Data Scientist
0;4;8;5;1;3;5;5;2;7;9;1;2;5;9;8;1;3;4;8;Cybersecurity Analyst
7;9;9;8;8;6;4;1;4;7;9;5;4;5;4;3;8;0;3;7;Network Engineer
5;0;0;3;4;4;7;6;3;2;5;6;0;6;6;8;2;2;2;8;IT Sales Professional
6;3;3;5;4;4;1;0;2;2;2;4;9;7;6;9;8;3;6;3;Technical Writer
4;6;3;0;7;3;2;6;1;4;9;6;4;6;8;0;3;9;5;6;Computer Programmer
2;9;2;6;7;4;8;5;8;3;7;8;0;0;7;3;5;3;1;3;Software Tester
3;7;3;4;3;6;3;0;5;0;9;4;2;0;9;3;7;0;0;8;Database Administrator
6;1;1;0;5;0;0;9;7;7;2;2;8;6;0;6;6;7;8;3;IT Project Manager
3;3;3;3;7;8;2;3;3;0;9;0;1;0;7;6;8;9;3;4;Software Tester
0;5;1;7;0;3;0;4;7;8;3;1;8;2;1;0;4;4;3;9;Business Intelligence Analyst
6;3;5;7;7;9;3;2;8;0;1;3;0;2;0;9;1;3;6;8;Network Administrator
1;2;5;8;9;9;9;0;0;4;5;4;9;1;1;9;1;9;0;6;Computer Systems Analyst
7;5;6;5;2;1;2;1;0;8;0;7;6;5;7;3;8;5;7;5;Computer Network Architect
1;4;2;4;4;3;2;6;4;3;4;0;0;8;3;7;4;6;9;5;Blockchain Developer
8;2;4;5;3;3;8;3;2;7;3;9;1;7;1;7;1;5;8;8;Computer Network Architect
6;6;5;3;2;9;1;4;0;4;6;3;8;0;7;7;9;9;1;9;Game Developer
1;4;8;4;8;6;2;4;6;5;2;3;6;8;0;3;2;7;2;4;Software Engineer
5;5;8;5;3;6;8;0;2;8;1;7;9;6;9;1;7;7;2;0;Quality Assurance Engineer
5;7;2;5;7;8;3;9;3;5;7;6;6;6;3;5;4;4;1;3;IT Sales Professional
7;2;2;6;8;1;1;2;9;8;9;5;6;6;3;5;4;4;2;6;Blockchain Developer
5;3;8;0;7;0;5;5;1;7;9;8;8;5;9;4;5;5;3;3;Digital Marketing Specialist
3;1;3;3;1;0;9;1;3;9;2;8;8;9;5;4;9;8;4;8;Mobile App Developer
2;1;7;9;4;8;3;8;9;1;8;8;7;8;7;9;3;7;1;7;Network Engineer
1;4;0;4;8;9;1;3;4;1;7;7;7;0;6;7;1;5;8;7;Computer Programmer
7;4;1;1;9;3;3;6;3;6;0;9;8;6;6;8;2;9;2;4;Computer and Information Research Scientist
0;9;6;3;1;4;6;8;7;1;3;7;9;9;8;0;9;3;3;6;Software Tester
4;9;2;0;0;2;1;7;3;5;5;9;9;2;6;9;2;8;4;5;Network Administrator
7;5;9;4;7;2;3;9;9;0;6;0;5;6;9;9;1;1;4;1;Digital Marketing Specialist
8;3;3;4;2;5;7;9;0;5;2;0;5;8;1;7;6;5;5;2;Mobile App Developer
7;9;3;4;2;5;1;2;0;4;7;5;6;7;8;2;8;8;2;4;Computer and Information Systems Manager
7;6;3;0;3;9;5;9;5;1;9;7;1;6;8;7;1;0;5;3;Research Scientist
1;8;0;7;2;3;0;5;6;5;5;1;0;9;7;3;5;3;4;8;Mobile App Developer
6;2;6;1;9;9;2;5;7;4;1;8;2;5;9;7;3;0;0;4;Back End Developer
3;4;1;2;9;4;6;2;4;6;9;7;6;1;5;5;6;2;9;7;Computer Network Architect
3;0;4;5;3;4;1;6;6;7;2;1;1;9;1;5;7;6;0;7;DevOps Engineer
4;5;5;4;2;5;9;9;1;5;7;9;9;7;9;8;2;4;5;5;Computer and Information Systems Manager
8;0;5;5;3;1;6;6;3;8;1;6;2;3;9;7;1;8;1;6;Front End Developer
1;0;9;4;4;1;6;8;1;4;6;0;0;2;8;4;2;0;1;6;Mobile App Developer
3;0;9;8;9;3;0;3;9;6;2;1;7;9;6;0;5;2;0;7;Digital Marketing Specialist
4;8;5;0;5;8;3;2;9;3;3;6;7;3;5;3;9;3;4;1;Front End Developer
9;8;4;7;6;9;7;6;7;1;2;1;5;4;9;4;1;4;1;2;IT Support Specialist
8;2;0;7;4;8;5;2;3;7;9;1;4;9;0;9;7;7;2;7;IT Support Specialist
8;1;5;7;6;6;1;5;9;7;0;8;7;3;9;0;3;0;4;3;IT Sales Professional
6;7;1;2;5;3;8;2;8;5;2;6;9;0;6;2;8;6;9;9;Software Engineer
6;3;7;1;9;1;5;7;5;5;4;5;3;3;2;3;8;1;1;1;Mobile App Developer
6;7;2;1;0;0;3;0;6;2;2;8;6;7;5;4;4;7;8;4;Game Developer
7;9;8;6;3;0;2;6;9;0;2;5;6;2;8;0;9;3;1;8;Computer Programmer
1;1;4;9;6;7;5;4;7;8;8;5;9;9;1;2;7;3;7;4;DevOps Engineer
2;5;4;2;8;6;3;5;4;3;0;1;2;9;0;6;2;5;2;5;Digital Marketing Specialist
9;3;2;2;5;5;3;6;2;7;4;6;0;9;5;7;0;3;0;5;Network Administrator
7;3;0;9;5;7;2;8;9;7;4;3;4;1;9;7;6;3;5;8;IT Project Manager
0;3;2;4;4;2;3;6;2;1;3;7;2;1;0;9;6;9;2;9;Network Engineer
7;6;9;0;8;2;1;5;0;3;4;1;5;0;2;0;1;4;0;0;Web Developer
0;0;2;1;3;0;7;2;3;2;2;8;0;5;0;2;4;3;7;5;Systems Analyst
7;0;7;8;4;9;4;1;9;3;1;1;0;8;2;5;1;4;7;9;Computer Programmer
4;2;5;5;6;3;7;1;8;8;9;5;4;9;7;4;1;4;4;3;Computer Network Architect
9;2;5;9;8;3;8;6;4;2;1;8;6;4;6;4;8;3;7;5;Cloud Architect
3;1;3;0;9;7;1;1;9;5;4;3;6;2;9;4;1;1;3;0;Database Administrator
0;0;1;4;4;6;8;5;2;5;8;5;5;6;4;4;6;0;1;2;IT Project Manager
3;2;5;2;8;9;3;2;9;4;9;9;9;0;4;1;8;5;2;3;IT Support Specialist
3;0;1;7;9;6;7;7;6;9;2;6;9;3;6;4;1;7;2;1;Game Developer
9;2;9;3;8;6;6;5;6;8;2;5;7;5;6;3;0;9;0;9;IT Sales Professional
8;1;0;5;2;2;3;4;9;3;1;6;1;3;3;3;5;7;2;0;Network Engineer
6;3;0;4;3;2;1;0;1;0;1;9;8;6;3;8;4;2;5;1;Full Stack Developer
6;4;6;3;8;5;3;6;7;7;0;0;0;6;0;8;9;3;0;3;IT Consultant
1;6;9;2;9;7;7;8;1;1;6;0;0;5;5;8;1;6;7;5;Computer Network Architect
7;4;0;2;4;6;0;0;5;5;0;0;6;8;1;7;5;2;3;8;Cybersecurity Analyst
9;2;9;2;2;1;5;1;8;2;3;4;9;6;4;2;6;7;8;4;Technical Writer
8;6;6;7;9;0;5;8;7;5;1;8;5;6;2;7;0;4;4;1;Data Scientist
1;7;5;3;7;0;8;0;5;6;7;8;2;7;5;5;8;0;8;4;DevOps Engineer
9;9;7;1;8;7;0;4;1;7;6;3;5;8;7;5;8;2;4;5;Computer Hardware Engineer
1;0;5;7;7;3;8;9;0;4;7;3;4;7;3;3;8;7;1;4;Computer and Information Systems Manager
6;8;2;7;4;6;8;8;0;5;6;7;8;7;0;3;3;2;3;7;Technical Support Engineer
7;4;1;4;2;4;1;3;6;9;9;4;2;5;9;2;2;6;4;0;IT Project Manager
6;4;3;4;3;8;1;4;4;0;3;6;9;3;4;6;2;8;2;4;IT Support Specialist
3;3;6;1;4;0;5;5;9;9;4;6;4;8;6;2;4;3;2;9;Web Developer
0;3;0;4;7;5;5;5;4;3;8;5;8;1;9;7;5;4;5;1;Mobile App Developer
1;1;5;3;8;0;6;6;3;3;0;4;5;8;2;7;4;8;2;4;Game Developer
1;6;8;3;2;5;0;9;4;9;4;4;8;7;8;7;5;3;6;5;Cloud Architect
3;4;5;4;6;7;8;9;6;7;7;1;6;2;6;1;4;6;1;8;DevOps Engineer
9;6;1;0;9;2;5;8;4;5;5;3;6;1;3;4;1;1;9;8;Computer Science Teacher
7;4;7;6;7;6;6;2;3;7;9;7;5;3;5;3;0;6;3;6;Digital Marketing Specialist
9;6;5;9;7;2;5;7;0;7;2;0;9;6;7;7;6;7;2;9;Artificial Intelligence Engineer
5;7;0;3;7;1;3;6;8;3;6;8;3;3;5;3;5;6;0;8;Computer Systems Manager
8;6;4;3;2;5;5;5;6;0;1;6;3;5;8;6;3;8;4;5;Embedded Systems Engineer
3;6;1;8;5;5;3;0;8;9;7;4;9;7;7;1;5;1;5;4;Software Engineer
9;8;8;3;0;2;1;3;9;4;5;6;2;3;6;3;7;6;8;3;Front End Developer
9;4;4;8;8;1;5;0;1;7;2;6;8;9;6;4;9;6;7;1;Computer Hardware Engineer
1;7;0;5;2;2;2;0;7;7;4;4;0;9;5;3;0;7;8;6;Technical Support Engineer
0;4;4;5;9;4;7;2;2;5;9;8;6;9;9;7;0;8;2;5;Web Developer
0;1;2;1;3;5;3;0;0;4;6;7;8;0;6;0;4;3;3;6;Game Developer
4;9;3;3;8;4;8;9;1;0;3;9;6;0;1;7;8;2;2;9;IT Support Specialist
1;7;3;8;6;6;0;2;3;4;3;5;5;1;5;7;9;1;9;2;Full Stack Developer
7;2;5;3;4;6;3;8;0;2;1;8;1;0;5;2;2;3;7;0;Front End Developer
5;3;7;7;5;7;0;7;2;6;6;0;5;5;5;0;2;9;6;0;Software Developer
1;1;6;7;4;2;4;4;2;9;9;5;4;8;9;8;6;1;6;2;Cybersecurity Analyst
1;3;8;2;1;8;9;8;3;6;1;8;9;5;2;0;8;2;8;9;Blockchain Developer
5;0;7;2;8;0;7;3;9;1;8;9;2;7;5;5;9;1;4;3;Technical Support Engineer
2;6;0;9;7;4;0;3;6;6;5;0;9;8;8;9;8;7;5;6;UI/UX Designer
7;6;8;0;7;9;9;4;4;1;9;0;8;9;5;2;2;9;8;9;Network Administrator
0;9;3;8;2;1;4;4;7;1;1;7;0;7;3;8;5;4;1;1;Software Engineer
2;8;3;5;3;8;7;9;0;8;0;9;4;9;2;6;0;4;9;8;DevOps Engineer
5;7;4;7;8;0;6;2;1;9;7;2;0;6;4;3;2;9;8;9;Network Engineer
0;4;2;1;9;8;1;5;4;5;5;7;4;8;4;8;5;0;3;9;Quality Assurance Engineer
6;9;1;2;8;9;1;6;2;8;4;3;8;8;2;3;4;0;1;9;Digital Marketing Specialist
2;0;8;3;0;2;7;9;8;0;6;5;3;9;4;1;2;8;5;2;Computer Programmer
8;7;2;1;5;3;3;7;5;4;5;0;3;1;8;3;9;7;8;3;Computer and Information Research Scientist
3;8;8;9;4;1;7;0;0;0;7;6;1;5;1;4;8;1;0;7;IT Consultant
2;8;7;8;7;7;5;0;8;8;0;9;7;2;2;4;9;0;3;0;Data Scientist
3;4;9;0;1;8;8;4;3;9;0;4;5;8;5;1;9;0;9;1;Game Developer
1;5;6;9;9;6;9;6;6;6;7;0;6;2;7;7;0;3;1;6;Front End Developer
8;3;6;4;1;2;5;8;4;7;3;6;0;3;6;8;8;9;9;0;IT Sales Professional
8;3;0;9;6;9;4;4;2;6;7;4;0;2;9;0;3;2;4;6;Systems Analyst
0;0;7;0;3;9;0;2;8;4;1;9;5;0;8;6;9;5;3;0;Computer Network Architect
9;7;8;6;6;8;7;4;3;3;0;5;9;4;3;5;0;8;9;1;Embedded Systems Engineer
6;8;9;7;6;5;8;6;4;8;0;9;0;9;0;0;9;8;2;2;IT Consultant
5;6;4;4;0;1;7;2;9;9;9;8;2;1;0;8;3;2;4;4;Computer Network Architect
8;5;0;7;5;3;8;1;9;4;3;1;0;1;9;8;1;2;0;4;Systems Analyst
3;3;2;9;9;3;9;4;7;9;0;9;6;4;4;2;5;8;4;7;Digital Marketing Specialist
7;5;3;0;2;4;2;0;9;2;5;7;6;2;5;6;4;8;6;0;Software Tester
6;5;4;2;9;2;8;8;5;2;6;4;0;7;7;6;0;9;8;2;Network Engineer
4;2;0;0;4;1;3;9;7;7;4;9;3;0;9;6;1;7;6;5;Full Stack Developer
7;8;7;0;5;8;9;6;8;0;5;8;0;8;1;5;6;1;3;5;Full Stack Developer
5;3;4;0;9;3;4;4;6;8;6;9;6;1;3;5;1;4;5;1;Computer Science Teacher
7;8;1;3;4;3;4;6;6;5;2;6;3;6;6;4;7;3;4;5;Computer Hardware Engineer
6;4;0;0;5;6;2;7;4;2;6;5;5;3;9;3;6;5;5;9;Software Tester
6;2;6;3;3;8;7;3;2;2;4;7;4;1;1;5;3;2;5;8;Research Scientist
2;4;4;9;2;0;8;4;6;3;9;9;2;6;2;4;5;7;0;3;Front End Developer
3;2;0;0;1;6;6;9;9;5;1;1;0;9;9;4;1;1;7;3;Business Intelligence Analyst
0;6;3;3;7;5;3;2;4;3;8;1;9;5;3;6;0;6;7;2;Systems Analyst
6;4;4;1;7;7;3;5;9;3;1;7;6;4;2;9;2;1;7;0;Embedded Systems Engineer
5;4;3;6;7;9;4;9;1;0;0;5;1;4;5;6;9;1;9;3;DevOps Engineer
2;1;7;5;0;0;6;1;6;1;8;0;7;3;7;7;0;1;6;2;Artificial Intelligence Engineer
2;3;6;9;9;4;9;5;8;1;9;2;6;8;2;9;2;6;9;8;Computer Systems Analyst
4;7;5;7;7;0;9;2;3;3;0;1;0;4;6;9;3;6;0;4;Software Developer
8;0;7;9;6;6;8;7;6;1;9;2;5;3;4;8;3;2;2;8;Full Stack Developer
0;5;4;2;4;5;2;1;6;1;2;5;1;8;0;1;2;4;1;9;Machine Learning Engineer
6;2;4;4;5;3;8;0;6;8;4;6;0;2;1;7;1;8;1;5;Software Developer
7;4;0;1;0;5;2;6;3;3;7;2;8;9;6;7;0;3;5;1;Software Tester
8;0;8;8;2;4;3;4;9;8;7;1;1;9;2;1;2;2;3;4;Database Administrator
9;8;1;3;2;9;3;9;9;3;5;0;7;7;0;6;9;9;8;0;IT Sales Professional
0;3;8;9;4;4;3;9;6;7;2;8;1;4;5;6;7;2;6;6;Research Scientist
3;8;9;7;4;5;1;3;6;1;4;0;6;1;5;8;4;0;8;3;Computer Systems Manager
0;7;8;5;2;2;7;9;7;1;6;7;5;6;9;2;0;5;7;6;UI/UX Designer
1;2;4;2;3;9;5;8;5;7;4;7;3;7;9;6;9;8;2;4;IT Consultant
1;2;5;4;0;9;9;1;9;6;0;2;7;7;8;0;7;2;0;2;DevOps Engineer
4;9;8;2;4;7;5;2;1;0;7;4;7;2;5;6;2;2;5;5;Database Administrator
6;6;8;1;7;8;8;4;8;2;4;3;5;6;6;6;7;9;4;5;Data Scientist
3;0;5;2;5;4;8;5;2;9;3;3;0;5;7;6;5;1;5;3;Blockchain Developer
2;1;5;7;7;0;5;2;8;4;4;1;6;2;0;8;6;2;5;1;Artificial Intelligence Engineer
8;2;3;4;5;9;7;2;0;8;9;9;9;1;8;4;6;5;0;3;Full Stack Developer
6;2;9;7;8;0;1;6;9;4;6;0;0;0;9;7;5;1;1;0;UI/UX Designer
5;9;2;0;1;8;2;7;6;7;1;0;2;0;0;0;1;2;8;4;Embedded Systems Engineer
